awardnumber,startfiscalyear,endfiscalyear,directcost,allocation_niicode,institution_niicode,project_length,field_niicode,institution_table_group,doi
24560852,2012,2014,4100000,1,17102,3,682,1,10.1016/j.calphad.2014.09.006
24560852,2012,2014,4100000,1,17102,3,682,1,10.2355/isijinternational.53.1286
24560852,2012,2014,4100000,1,17102,3,682,1,10.2355/isijinternational.53.2275
24560182,2012,2014,4100000,1,11301,3,682,1,10.1088/1742-6596/550/1/012051
24540395,2012,2014,3800000,1,12608,3,682,1,10.1371/journal.pone.0119979
24540395,2012,2014,3800000,1,12608,3,682,1,10.1371/journal.pone.0121443
24540395,2012,2014,3800000,1,12608,3,682,1,10.1371/journal.pone.0100338
24540395,2012,2014,3800000,1,12608,3,682,1,10.1103/physrevlett.112.098703
24540395,2012,2014,3800000,1,12608,3,682,1,10.1007/s10955-014-0956-4
24540395,2012,2014,3800000,1,12608,3,682,1,10.1080/00949655.2013.781603
24540395,2012,2014,3800000,1,12608,3,682,1,10.1103/physrevlett.108.168701
24540395,2012,2014,3800000,1,12608,3,682,1,10.1088/1367-2630/14/4/043034
24540395,2012,2014,3800000,1,12608,3,682,1,10.1142/s2010194512007805
24540395,2012,2014,3800000,1,12608,3,682,1,10.1140/epjst/e2012-01654-7
24540269,2012,2015,3800000,1,14301,4,682,1,10.1103/physrevd.91.122001
24540269,2012,2015,3800000,1,14301,4,682,1,10.1093/mnrasl/slw060
24540269,2012,2015,3800000,1,14301,4,682,1,10.1103/physrevlett.111.061106
24540269,2012,2015,3800000,1,14301,4,682,1,10.1093/mnras/sts656
24540269,2012,2015,3800000,1,14301,4,682,1,10.1103/physrevd.86.042002
24540269,2012,2015,3800000,1,14301,4,682,1,10.1111/j.1365-2966.2012.21935.x
24560260,2012,2014,4200000,1,14303,3,682,1,10.1299/transjsme.14-00668
24560260,2012,2014,4200000,1,14303,3,682,1,10.1260/1369-4332.16.1.177
24560260,2012,2014,4200000,1,14303,3,682,1,10.1299/jsdd.6.1
24540260,2012,2014,2600000,1,12608,3,682,1,10.1007/jhep07(2014)055
24540260,2012,2014,2600000,1,12608,3,682,1,10.1103/physrevd.89.085003
24540260,2012,2014,2600000,1,12608,3,682,1,10.1007/jhep11(2012)122
24540260,2012,2014,2600000,1,12608,3,682,1,10.1093/ptep/pts052
24540318,2012,2015,4000000,1,13901,4,682,1,10.1103/physreve.93.013002
24540318,2012,2015,4000000,1,13901,4,682,1,10.1380/ejssnt.2015.269
24540318,2012,2015,4000000,1,13901,4,682,1,10.1103/physreve.91.012409
24540318,2012,2015,4000000,1,13901,4,682,1,10.1021/cg500527t
24540318,2012,2015,4000000,1,13901,4,682,1,10.1016/j.jcrysgro.2013.10.063
24540318,2012,2015,4000000,1,13901,4,682,1,10.1021/cg401324f
24540318,2012,2015,4000000,1,13901,4,682,1,10.1016/j.jcrysgro.2012.01.058
24540318,2012,2015,4000000,1,13901,4,682,1,10.1103/physreve.86.051608
24540318,2012,2015,4000000,1,13901,4,682,1,10.1016/j.susc.2012.10.023
24550156,2012,2014,4300000,1,14401,3,682,1,10.1002/chem.201305054
24550156,2012,2014,4300000,1,14401,3,682,1,10.1039/c4dt00560k
24550156,2012,2014,4300000,1,14401,3,682,1,10.1002/ejoc.201402859
24550156,2012,2014,4300000,1,14401,3,682,1,10.1016/j.inoche.2014.10.013
24550156,2012,2014,4300000,1,14401,3,682,1,10.1002/ejic.201402712
24550156,2012,2014,4300000,1,14401,3,682,1,10.1002/cctc.201402619
24550156,2012,2014,4300000,1,14401,3,682,1,10.1016/j.jlumin.2015.01.015
24550156,2012,2014,4300000,1,14401,3,682,1,10.1080/00397911.2013.767912
24550156,2012,2014,4300000,1,14401,3,682,1,10.1107/s0108270113004484
24550156,2012,2014,4300000,1,14401,3,682,1,10.1016/j.jorganchem.2013.04.009
24550156,2012,2014,4300000,1,14401,3,682,1,10.1016/j.tetlet.2013.03.074
24550156,2012,2014,4300000,1,14401,3,682,1,10.1002/chem.201301087
24550156,2012,2014,4300000,1,14401,3,682,1,10.1055/s-0033-1339276
24550156,2012,2014,4300000,1,14401,3,682,1,10.1007/s11243-013-9734-4
24550156,2012,2014,4300000,1,14401,3,682,1,10.1016/j.tet.2013.07.082
24550156,2012,2014,4300000,1,14401,3,682,1,10.1016/j.tet.2013.11.024
24550156,2012,2014,4300000,1,14401,3,682,1,10.1002/ejic.201300914
24550156,2012,2014,4300000,1,14401,3,682,1,10.1002/chem.201203669
24550156,2012,2014,4300000,1,14401,3,682,1,10.1016/j.inoche.2012.10.036
24550156,2012,2014,4300000,1,14401,3,682,1,10.1016/j.tetlet.2012.11.133
24540252,2012,2015,3900000,1,12501,4,682,1,10.1016/j.physrep.2015.03.002
24540252,2012,2015,3900000,1,12501,4,682,1,10.1103/physrevd.92.125038
24540252,2012,2015,3900000,1,12501,4,682,1,10.1103/physrevd.91.034506
24540252,2012,2015,3900000,1,12501,4,682,1,10.1103/physrevd.86.065020
24540252,2012,2015,3900000,1,12501,4,682,1,10.1103/physrevd.87.025008
24540252,2012,2015,3900000,1,12501,4,682,1,10.1103/physrevd.87.025017
24540252,2012,2015,3900000,1,12501,4,682,1,10.1103/physrevd.87.054011
21590352,2009,2011,3500000,0,83901,3,770,9,10.1111/j.1349-7006.2012.02280.x
21590352,2009,2011,3500000,0,83901,3,770,9,10.1083/jcb.201106101
21590352,2009,2011,3500000,0,83901,3,770,9,10.1091/mbc.e11-10-0883
21590352,2009,2011,3500000,0,83901,3,770,9,10.1242/jcs.086488
21590352,2009,2011,3500000,0,83901,3,770,9,10.1242/jcs.075705
21590352,2009,2011,3500000,0,83901,3,770,9,10.1038/emboj.2010.157
21590352,2009,2011,3500000,0,83901,3,770,9,10.1371/journal.pone.0008821
21590352,2009,2011,3500000,0,83901,3,770,9,10.1074/jbc.c109.051540
21590213,2009,2011,3500000,0,13401,3,770,1,10.1540/jsmr.47.111
21590213,2009,2011,3500000,0,13401,3,770,1,10.1371/journal.pone.0024928
21590213,2009,2011,3500000,0,13401,3,770,1,10.1007/s12565-011-0110-1
21590213,2009,2011,3500000,0,13401,3,770,1,10.1540/jsmr.46.185
21590213,2009,2011,3500000,0,13401,3,770,1,10.1016/j.bbrc.2010.05.030
21590213,2009,2011,3500000,0,13401,3,770,1,10.1679/aohc.72.117
21590213,2009,2011,3500000,0,13401,3,770,1,10.1679/aohc.72.107
21590213,2009,2011,3500000,0,13401,3,770,1,10.1540/jsmr.45.167
21590213,2009,2011,3500000,0,13401,3,770,1,10.1007/s00418-009-0580-6
21592247,2009,2011,3500000,0,32661,3,770,3,10.1016/j.ophtha.2011.06.013
21592247,2009,2011,3500000,0,32661,3,770,3,10.1007/s10384-011-0017-3
21591636,2009,2011,3600000,0,14301,3,770,1,10.3727/096368911x623934
21591650,2009,2011,3500000,0,32612,3,770,3,10.1007/s00383-010-2716-0
21591650,2009,2011,3500000,0,32612,3,770,3,10.1111/j.1442-200x.2010.03283.x
21591650,2009,2011,3500000,0,32612,3,770,3,10.1111/j.1442-200x.2011.03414.x
21591650,2009,2011,3500000,0,32612,3,770,3,10.1097/tp.0b013e31821dcae3
21590490,2009,2011,3500000,0,32607,3,770,3,10.1186/1471-2180-10-324
21590490,2009,2011,3500000,0,32607,3,770,3,10.1111/j.1365-2958.2011.07637.x
21590490,2009,2011,3500000,0,32607,3,770,3,10.1111/j.1462-5822.2011.01733.x
21591587,2009,2011,3500000,0,382805,3,770,10,10.1002/syn.20883
21591734,2009,2011,3300000,0,32643,3,770,3,10.3892/or.2012.1709
21591734,2009,2011,3300000,0,32643,3,770,3,10.3892/or.2012.1649
21591734,2009,2011,3300000,0,32643,3,770,3,10.3892/or.2012.1648
21591734,2009,2011,3300000,0,32643,3,770,3,10.1200/jco.2011.38.6490
21591734,2009,2011,3300000,0,32643,3,770,3,10.1245/s10434-012-2278-6
21591734,2009,2011,3300000,0,32643,3,770,3,10.1245/s10434-011-2057-9
21591734,2009,2011,3300000,0,32643,3,770,3,10.1097/dcr.0b013e31821d37a3
21591734,2009,2011,3300000,0,32643,3,770,3,10.1097/dcr.0b013e31821c44af
21591734,2009,2011,3300000,0,32643,3,770,3,10.1007/s12094-011-0676-z
21591734,2009,2011,3300000,0,32643,3,770,3,10.1016/j.ejca.2011.03.029
21591734,2009,2011,3300000,0,32643,3,770,3,10.1200/jco.2010.30.5151
21591734,2009,2011,3300000,0,32643,3,770,3,10.1002/jso.21895
21591734,2009,2011,3300000,0,32643,3,770,3,10.3892/or.2011.1191
21591734,2009,2011,3300000,0,32643,3,770,3,10.1007/s12032-010-9799-2
21590441,2009,2011,3600000,0,17401,3,770,1,10.1111/j.1600-0609.2011.01585.x
21590643,2009,2011,3600000,0,34417,3,770,3,10.1093/eurheartj/ehr106
21590643,2009,2011,3600000,0,34417,3,770,3,10.1111/j.1440-1681.2011.05512.x
21590120,2009,2011,3600000,0,32525,3,770,3,10.1254/jphs.11120sc
21592169,2009,2011,3500000,0,32666,3,770,3,10.3109/00016489.2011.575795
21591384,2009,2011,3400000,0,13901,3,770,1,10.1002/ijc.25873
21591384,2009,2011,3400000,0,13901,3,770,1,10.1099/vir.0.033712-0
21591384,2009,2011,3400000,0,13901,3,770,1,10.1371/journal.pone.0025490
21591401,2009,2011,3100000,0,37104,3,770,3,10.1016/j.ijcard.2011.11.010
21591401,2009,2011,3100000,0,37104,3,770,3,10.1111/j.1442-200x.2011.03351.x
21591401,2009,2011,3100000,0,37104,3,770,3,10.1161/circulationaha.110.978213
21591401,2009,2011,3100000,0,37104,3,770,3,10.1510/icvts.2010.245431
21591401,2009,2011,3100000,0,37104,3,770,3,10.1016/j.ejcts.2009.02.043
21591401,2009,2011,3100000,0,37104,3,770,3,10.1007/s00246-009-9532-0
21591401,2009,2011,3100000,0,37104,3,770,3,10.1017/s1047951110001733
21591197,2009,2011,3600000,0,13501,3,770,1,10.1007/s12185-011-0886-8
21591197,2009,2011,3600000,0,13501,3,770,1,10.1016/j.leukres.2011.06.016
21591726,2009,2011,3600000,0,16101,3,770,1,10.1016/j.canlet.2011.12.010
21591726,2009,2011,3600000,0,16101,3,770,1,10.5754/hge11840
21591726,2009,2011,3600000,0,16101,3,770,1,10.5754/hge11699
21591726,2009,2011,3600000,0,16101,3,770,1,10.3892/or.2011.1312
21590156,2009,2011,3500000,0,14301,3,770,1,10.1002/bmc.2726
21590156,2009,2011,3500000,0,14301,3,770,1,10.1007/s00520-011-1308-4
21590156,2009,2011,3500000,0,14301,3,770,1,10.1007/s00228-011-1129-x
21590156,2009,2011,3500000,0,14301,3,770,1,10.1097/fpc.0b013e328335639f
21590156,2009,2011,3500000,0,14301,3,770,1,10.1002/jps.21731
21590156,2009,2011,3500000,0,14301,3,770,1,10.1002/bdd.687
21592214,2009,2011,3500000,0,11301,3,770,1,10.1016/j.jconrel.2010.11.006
21592214,2009,2011,3500000,0,11301,3,770,1,10.1167/iovs.10-6295
21592214,2009,2011,3500000,0,11301,3,770,1,10.3928/15428877-20110505-02
21592214,2009,2011,3500000,0,11301,3,770,1,10.3928/15428877-20110901-01
21592214,2009,2011,3500000,0,11301,3,770,1,10.1159/000330745
21592214,2009,2011,3500000,0,11301,3,770,1,10.1039/c1ee02200h
21592214,2009,2011,3500000,0,11301,3,770,1,10.1016/j.jconrel.2010.11.029
21592214,2009,2011,3500000,0,11301,3,770,1,10.1016/j.ajo.2010.08.048
21592214,2009,2011,3500000,0,11301,3,770,1,10.1016/j.ajpath.2010.11.072
21592214,2009,2011,3500000,0,11301,3,770,1,10.2147/opth.s15848
21591372,2009,2011,3500000,0,32620,3,770,3,10.1016/j.jaci.2012.01.042
21591372,2009,2011,3500000,0,32620,3,770,3,10.1016/j.jaci.2011.01.019
21591372,2009,2011,3500000,0,32620,3,770,3,10.1111/j.1442-200x.2011.03405.x
21591992,2009,2011,3600000,0,74314,3,770,11,10.1089/ars.2011.3882
21591992,2009,2011,3600000,0,74314,3,770,11,10.1371/journal.pone.0029378
21591992,2009,2011,3600000,0,74314,3,770,11,10.1016/j.ejphar.2011.06.014
21591992,2009,2011,3600000,0,74314,3,770,11,10.1152/ajpregu.00732.2009
21591992,2009,2011,3600000,0,74314,3,770,11,10.1016/j.ejphar.2009.01.012
21570132,2009,2011,3500000,0,12605,3,770,1,10.1371/journal.pone.0023716
21580080,2009,2011,3800000,0,22701,3,770,2,10.1104/pp.111.183533
21580080,2009,2011,3800000,0,22701,3,770,2,10.1021/pr201127u
21590621,2009,2011,3600000,0,13802,3,770,1,10.1111/j.1349-7006.2012.02253.x
21590621,2009,2011,3600000,0,13802,3,770,1,10.1371/journal.pone.0028011
21590621,2009,2011,3600000,0,13802,3,770,1,10.1111/j.1349-7006.2011.01957.x
21590621,2009,2011,3600000,0,13802,3,770,1,10.1002/mc.20878
21590621,2009,2011,3600000,0,13802,3,770,1,10.1007/s12185-011-0841-8
21591008,2009,2011,3600000,0,32666,3,770,3,10.1038/bjc.2012.7
21591008,2009,2011,3600000,0,32666,3,770,3,10.3892/ol.2010.190
21590520,2009,2011,3500000,0,82603,3,770,8,10.3389/fmicb.2011.00175
21592415,2009,2011,3500000,0,12602,3,770,1,10.1016/j.jdent.2011.01.011
21591930,2009,2011,3600000,0,12601,3,770,1,10.1074/jbc.m110.200196
21591930,2009,2011,3600000,0,12601,3,770,1,10.1097/brs.0b013e3181f49718
21591930,2009,2011,3600000,0,12601,3,770,1,10.1002/art.33324
21591930,2009,2011,3600000,0,12601,3,770,1,10.1093/hmg/ddr540
21591667,2009,2011,3500000,0,14303,3,770,1,10.1074/jbc.m111.303123
21591667,2009,2011,3500000,0,14303,3,770,1,10.1016/j.carres.2011.06.013
21591667,2009,2011,3500000,0,14303,3,770,1,10.1016/j.trim.2011.04.003
21591363,2009,2011,3500000,0,17102,3,770,1,10.1007/s10875-011-9594-7
21591363,2009,2011,3500000,0,17102,3,770,1,10.1084/jem.20100799
21591363,2009,2011,3500000,0,17102,3,770,1,10.1007/s10875-010-9498-y
21591363,2009,2011,3500000,0,17102,3,770,1,10.1007/s10875-011-9528-4
21591363,2009,2011,3500000,0,17102,3,770,1,10.1016/j.jaci.2011.05.031
21591363,2009,2011,3500000,0,17102,3,770,1,10.1074/jbc.m111.263103
21591363,2009,2011,3500000,0,17102,3,770,1,10.1002/art.30512
21591363,2009,2011,3500000,0,17102,3,770,1,10.1016/j.jaci.2011.01.052
21570071,2009,2011,3700000,0,32689,3,770,3,10.1016/j.peptides.2011.08.007
21570071,2009,2011,3700000,0,32689,3,770,3,10.1016/j.ygcen.2011.04.011
21570071,2009,2011,3700000,0,32689,3,770,3,10.1016/j.ygcen.2011.02.004
21591616,2009,2011,3400000,0,20101,3,770,2,10.1111/j.1349-7006.2011.02004.x
21590927,2009,2011,3700000,0,14101,3,770,1,10.1021/ac202159p
21590927,2009,2011,3700000,0,14101,3,770,1,10.1111/j.1755-5922.2011.00276.x
21590927,2009,2011,3700000,0,14101,3,770,1,10.1002/jcp.22614
21592657,2009,2011,3500000,0,27102,3,770,2,10.1111/j.1348-0421.2011.00390.x
21590032,2009,2011,2400000,0,134414,3,770,3,10.1016/j.tet.2012.03.059
21590032,2009,2011,2400000,0,134414,3,770,3,10.1016/j.tetlet.2010.11.126
21590032,2009,2011,2400000,0,134414,3,770,3,10.1002/chem.200901212
21591955,2009,2011,3400000,0,24701,3,770,2,10.5761/atcs.cr.11.01758
21591955,2009,2011,3400000,0,24701,3,770,2,10.1007/s00441-012-1372-1
21590843,2009,2011,3500000,0,14401,3,770,1,10.1016/j.bbrc.2011.07.049
21590322,2009,2011,3500000,0,37303,3,770,3,10.1016/j.bbamem.2011.11.019
21590017,2009,2011,3600000,0,24303,3,770,2,10.1021/jm200870n
21590114,2009,2011,3500000,0,13701,3,770,1,10.1021/bc100301w
21590114,2009,2011,3500000,0,13701,3,770,1,10.1039/c0cc02450c
21592130,2009,2011,3700000,0,14301,3,770,1,10.1002/ijc.25961
21591094,2009,2011,3500000,0,17701,3,770,1,10.1002/ana.22498
21591094,2009,2011,3500000,0,17701,3,770,1,10.1007/s00401-011-0818-y
21580001,2009,2011,3000000,0,10105,3,770,1,10.1007/s10681-011-0427-9
21580001,2009,2011,3000000,0,10105,3,770,1,10.1270/jsbbs.61.61
21580001,2009,2011,3000000,0,10105,3,770,1,10.1139/g09-099
21570075,2009,2013,3600000,0,12608,5,770,1,10.1371/journal.pone.0085644
21570075,2009,2013,3600000,0,12608,5,770,1,10.1242/jeb.044149
21570075,2009,2013,3600000,0,12608,5,770,1,10.1242/jeb.038505
21590067,2009,2011,3500000,0,23903,3,770,2,10.1248/bpb.34.1724
21591915,2009,2011,3400000,0,13901,3,770,1,10.1002/ajmg.a.33898
21591915,2009,2011,3400000,0,13901,3,770,1,10.1007/s00586-011-1734-5
21591915,2009,2011,3400000,0,13901,3,770,1,10.2106/jbjs.j.01443
21591915,2009,2011,3400000,0,13901,3,770,1,10.1007/s00439-011-1006-9
21591915,2009,2011,3400000,0,13901,3,770,1,10.1016/j.ajhg.2011.05.012
21591301,2009,2011,3500000,0,32645,3,770,3,10.1007/s10156-010-0109-x
21591301,2009,2011,3500000,0,32645,3,770,3,10.1007/s10156-011-0287-1
21591205,2009,2011,3500000,0,14401,3,770,1,10.1038/leu.2012.80
21591205,2009,2011,3500000,0,14401,3,770,1,10.1111/j.1349-7006.2011.02163.x
21591205,2009,2011,3500000,0,14401,3,770,1,10.1038/leu.2011.343
21591205,2009,2011,3500000,0,14401,3,770,1,10.1038/leu.2011.226
21590159,2009,2011,3600000,0,15301,3,770,1,10.3109/03639045.2011.559247
21590159,2009,2011,3600000,0,15301,3,770,1,10.1002/bdd.1774
21590971,2009,2011,3600000,0,32612,3,770,3,10.4049/jimmunol.1002257
21591945,2009,2011,3500000,0,15301,3,770,1,10.1007/s12576-011-0177-4
21591945,2009,2011,3500000,0,15301,3,770,1,10.1111/j.1742-7843.2011.00685.x
21580121,2009,2011,3800000,0,82609,3,770,11,10.1016/j.bbrc.2011.05.098
21580121,2009,2011,3800000,0,82609,3,770,11,10.1111/j.1474-9726.2010.00632.x
21580121,2009,2011,3800000,0,82609,3,770,11,10.1107/s1744309109050581
21590216,2009,2011,3600000,0,17301,3,770,1,10.1267/ahc.11027
21590216,2009,2011,3600000,0,17301,3,770,1,10.1007/s00418-012-0935-2
21590507,2009,2011,3500000,0,12601,3,770,1,10.1074/jbc.m111.322792
21590507,2009,2011,3500000,0,12601,3,770,1,10.1074/jbc.m109.087783
21592210,2009,2011,3300000,0,82626,3,770,10,10.1007/s12078-012-9123-y
21591548,2009,2011,3500000,0,13301,3,770,1,10.1007/s00234-011-0920-9
21591548,2009,2011,3500000,0,13301,3,770,1,10.3171/2011.10.jns11434
21591551,2009,2011,3500000,0,13401,3,770,1,10.1016/j.bbagen.2011.04.018
21591551,2009,2011,3500000,0,13401,3,770,1,10.1016/j.nucmedbio.2011.02.016
21591551,2009,2011,3500000,0,13401,3,770,1,10.1007/s00259-011-1734-z
21592250,2009,2011,3500000,0,33602,3,770,3,10.1007/s00417-010-1436-4
21590497,2009,2011,3600000,0,33916,3,770,3,10.1371/journal.pone.0026526
21590100,2009,2011,3700000,0,32519,3,770,3,10.1038/labinvest.2012.14
21590100,2009,2011,3700000,0,32519,3,770,3,10.1002/syn.20991
21592025,2009,2011,3300000,0,32643,3,770,3,10.1159/000336770
21591424,2009,2011,3500000,0,34417,3,770,3,10.1159/000332915
21591236,2009,2011,3500000,0,13301,3,770,1,10.3324/haematol.2011.058529
21591236,2009,2011,3500000,0,13301,3,770,1,10.1038/leu.2011.350
21591236,2009,2011,3500000,0,13301,3,770,1,10.1038/leu.2011.229
21591236,2009,2011,3500000,0,13301,3,770,1,10.1038/bmt.2010.325
21591236,2009,2011,3500000,0,13301,3,770,1,10.1371/journal.pone.0026229
21591236,2009,2011,3500000,0,13301,3,770,1,10.1371/journal.pone.0023827
21591236,2009,2011,3500000,0,13301,3,770,1,10.1038/bmt.2010.88
21591236,2009,2011,3500000,0,13301,3,770,1,10.3324/haematol.2009.008318
21591236,2009,2011,3500000,0,13301,3,770,1,10.1038/bmt.2011.5
21591236,2009,2011,3500000,0,13301,3,770,1,10.2169/internalmedicine.51.6302
21591236,2009,2011,3500000,0,13301,3,770,1,10.1007/s00277-011-1277-1
21591236,2009,2011,3500000,0,13301,3,770,1,10.1111/j.1399-3062.2011.00670.x
21591236,2009,2011,3500000,0,13301,3,770,1,10.1111/j.1399-3062.2011.00662.x
21591236,2009,2011,3500000,0,13301,3,770,1,10.1007/s12185-011-0817-8
21590341,2009,2011,3700000,0,17701,3,770,1,10.1016/j.bbrc.2012.02.047
21591678,2009,2011,3400000,0,32645,3,770,3,10.1093/jjco/hyq190
21591678,2009,2011,3400000,0,32645,3,770,3,10.1111/j.1349-7006.2010.01628.x
21590381,2009,2011,3600000,0,32661,3,770,3,10.1016/j.prp.2011.04.002
21590381,2009,2011,3600000,0,32661,3,770,3,10.3899/jrheum.101044
21591769,2009,2011,2000000,0,13101,3,770,1,10.5754/hge12097
21591337,2009,2011,3500000,0,36102,3,770,3,10.1007/s00535-010-0329-y
21591337,2009,2011,3500000,0,36102,3,770,3,10.1016/j.ymgme.2010.02.014
21591337,2009,2011,3500000,0,36102,3,770,3,10.1016/j.dld.2008.11.014
21591337,2009,2011,3500000,0,36102,3,770,3,10.1038/jcbfm.2011.129
21591337,2009,2011,3500000,0,36102,3,770,3,10.1002/jnr.22639
21591337,2009,2011,3500000,0,36102,3,770,3,10.1016/j.ymgme.2010.11.167
21592404,2009,2011,3500000,0,33602,3,770,3,10.1186/1471-2342-12-1
21592404,2009,2011,3500000,0,33602,3,770,3,10.1111/j.2041-1626.2011.00095.x
21592404,2009,2011,3500000,0,33602,3,770,3,10.1111/j.1524-4741.2011.01193.x
21592404,2009,2011,3500000,0,33602,3,770,3,10.1161/atvbaha.111.237263
21592404,2009,2011,3500000,0,33602,3,770,3,10.1161/circinterventions.110.955724
21592404,2009,2011,3500000,0,33602,3,770,3,10.1259/dmfr/30045588
21592404,2009,2011,3500000,0,33602,3,770,3,10.1161/atvbaha.111.227892
21592404,2009,2011,3500000,0,33602,3,770,3,10.1016/j.tripleo.2009.12.024
21592404,2009,2011,3500000,0,33602,3,770,3,10.1007/s00198-009-1094-8
21592404,2009,2011,3500000,0,33602,3,770,3,10.1111/j.1601-0825.2009.01615.x
21592404,2009,2011,3500000,0,33602,3,770,3,10.1007/s00774-010-0162-7
21592404,2009,2011,3500000,0,33602,3,770,3,10.1152/ajpendo.00394.2009
21591277,2009,2011,3500000,0,12601,3,770,1,10.1186/ar3520
21591277,2009,2011,3500000,0,12601,3,770,1,10.1155/2011/463412
21591277,2009,2011,3500000,0,12601,3,770,1,10.1371/journal.pgen.1002455
21580169,2009,2012,3000000,0,10101,4,770,1,10.1007/s10310-011-0249-6
21580169,2009,2012,3000000,0,10101,4,770,1,10.1007/s10086-011-1174-1
21580169,2009,2012,3000000,0,10101,4,770,1,10.1007/s10086-009-1091-8
21590810,2009,2011,3400000,0,14301,3,770,1,10.1002/ibd.21750
21590810,2009,2011,3400000,0,14301,3,770,1,10.1136/gut.2010.221879
21592475,2009,2011,3600000,0,32665,3,770,3,10.1016/s0022-3913(11)60042-5
21590308,2009,2011,3500000,0,14501,3,770,1,10.1172/jci45680
21590308,2009,2011,3500000,0,14501,3,770,1,10.1111/j.1463-1326.2011.01507.x
21592566,2009,2011,3600000,0,10101,3,770,1,10.1016/j.ajpath.2011.11.035
21592566,2009,2011,3600000,0,10101,3,770,1,10.1016/j.jconrel.2011.03.012
21592566,2009,2011,3600000,0,10101,3,770,1,10.1038/bjc.2012.59
21592566,2009,2011,3600000,0,10101,3,770,1,10.1111/j.1440-1827.2011.02726.x
21590624,2009,2011,3500000,0,14301,3,770,1,10.1111/j.1365-2265.2011.04227.x
21592032,2009,2011,3500000,0,12501,3,770,1,10.1155/2011/606505
21592032,2009,2011,3500000,0,12501,3,770,1,10.3892/ijo.2011.919
21591663,2009,2011,3500000,0,13901,3,770,1,10.1089/thy.2010.0295
21590237,2009,2011,3700000,0,23903,3,770,2,10.1540/jsmr.47.89
21590237,2009,2011,3700000,0,23903,3,770,2,10.1540/jsmr.47.167
21591330,2009,2011,3500000,0,21601,3,770,2,10.1002/jmv.22073
21570151,2009,2011,3700000,0,34413,3,770,3,10.1111/j.1742-4658.2011.08213.x
21570151,2009,2011,3700000,0,34413,3,770,3,10.1021/jf203490a
21570151,2009,2011,3700000,0,34413,3,770,3,10.1016/j.febslet.2011.07.012
21570151,2009,2011,3700000,0,34413,3,770,3,10.1016/j.prostaglandins.2011.01.002
21570151,2009,2011,3700000,0,34413,3,770,3,10.1016/j.gene.2010.12.002
21570151,2009,2011,3700000,0,34413,3,770,3,10.1016/j.prostaglandins.2010.06.005
21570151,2009,2011,3700000,0,34413,3,770,3,10.1111/j.1742-4658.2010.07565.x
21570151,2009,2011,3700000,0,34413,3,770,3,10.1038/ng.375
21570151,2009,2011,3700000,0,34413,3,770,3,10.1152/ajpendo.00623.2011
21570151,2009,2011,3700000,0,34413,3,770,3,10.1124/mol.111.077206
21570151,2009,2011,3700000,0,34413,3,770,3,10.1042/bj20111889
21570151,2009,2011,3700000,0,34413,3,770,3,10.1091/mbc.e11-07-0623
21570151,2009,2011,3700000,0,34413,3,770,3,10.1111/j.1471-4159.2011.07570.x
21570151,2009,2011,3700000,0,34413,3,770,3,10.1016/j.neulet.2011.09.028
21570144,2009,2011,3700000,0,16301,3,770,1,10.1073/pnas.1108810108
21570144,2009,2011,3700000,0,16301,3,770,1,10.1073/pnas.1103287108
21570144,2009,2011,3700000,0,16301,3,770,1,10.1128/jb.01537-10
21590968,2009,2012,3600000,0,17301,4,770,1,10.1159/000345861
21590968,2009,2012,3600000,0,17301,4,770,1,10.2500/ar.2012.3.0021
21592152,2009,2011,3400000,0,12612,3,770,1,10.1016/j.heares.2011.10.006
21590746,2009,2011,3600000,0,32644,3,770,3,10.1016/j.fsigss.2011.08.128
21590746,2009,2011,3600000,0,32644,3,770,3,10.1016/j.fsigss.2011.08.134
21590746,2009,2011,3600000,0,32644,3,770,3,10.1016/j.fsigss.2011.08.121
21590518,2009,2011,3500000,0,82505,3,770,8,10.3389/fmicb.2012.00111
21590030,2009,2011,3500000,0,34306,3,770,3,10.1021/jo2019762
21590030,2009,2011,3500000,0,34306,3,770,3,10.1021/ol2005984
21592093,2009,2011,3500000,0,13401,3,770,1,10.1210/en.2008-1536
21592093,2009,2011,3500000,0,13401,3,770,1,10.1210/en.2009-0262
21592093,2009,2011,3500000,0,13401,3,770,1,10.1186/1757-2215-2-9
21592093,2009,2011,3500000,0,13401,3,770,1,10.1186/1757-2215-2-17
21590831,2009,2012,4400000,0,12602,4,770,1,10.1002/hep.26017
21590831,2009,2012,4400000,0,12602,4,770,1,10.1002/hep.26293
21590831,2009,2012,4400000,0,12602,4,770,1,10.1002/hep.26442
21590831,2009,2012,4400000,0,12602,4,770,1,10.1128/aac.05764-11
21590831,2009,2012,4400000,0,12602,4,770,1,10.1128/jvi.02583-10
21590831,2009,2012,4400000,0,12602,4,770,1,10.1128/aac.01780-10
21590831,2009,2012,4400000,0,12602,4,770,1,10.3851/imp1864
21590831,2009,2012,4400000,0,12602,4,770,1,10.1111/j.1872-034x.2010.00771.x
21590831,2009,2012,4400000,0,12602,4,770,1,10.1002/jmv.22038
21590831,2009,2012,4400000,0,12602,4,770,1,10.1002/hep.23195
21590831,2009,2012,4400000,0,12602,4,770,1,10.1002/hep.24623
21590831,2009,2012,4400000,0,12602,4,770,1,10.1007/s00535-012-0641-9
21590831,2009,2012,4400000,0,12602,4,770,1,10.1371/journal.pone.0039175
